X,Y,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9
478724.415545536,4429557.25449686,-105.24930412,40.01594979,112420,40.01594979,-105.24930412,1379108570,2013-09-13 17:42:50,PSU.2,The creek path closed the high water mark visible with wood and trees #boulderflood http://t.co/0oDtEVw6xx
476420.544191191,4428760.38250298,-105.27627131,40.00870901,112421,40.00870901,-105.27627131,1379108996,2013-09-13 17:49:56,PSU.2,The Boulder community has come together to help divert flood waters on 7th Street. #boulderflood #boulder http://t.co/EtWJ2EFvbk
481123.429295577,4430002.56817961,-105.221206,40.020019,112422,40.020019,-105.221206,1379110473,2013-09-13 18:14:33,PSU.2,Im in Boulder.  I can help with anything. Please contact me for any help.  #BoulderFlood
476065.192634374,4429415.33717493,-105.28045893,40.01459994,112423,40.01459994,-105.28045893,1379110794,2013-09-13 18:19:54,PSU.2,Those rain clouds are not welcome here. Enough! #boulderflood @ Boulder Creek http://t.co/bTckrN5WKZ
479061.963768963,4432991.08225432,-105.24545969,40.04689589,112424,40.04689589,-105.24545969,1379111188,2013-09-13 18:26:28,PSU.2,Unreal. #boulderflood @ 4 Mile Creek http://t.co/wiEteKzBJR
476065.192634374,4429415.33717493,-105.28045893,40.01459994,112425,40.01459994,-105.28045893,1379113139,2013-09-13 18:58:59,PSU.2,The time is now (or rather yesterday) #boulderflood @ Boulder Creek http://t.co/RKL0WMqrJX
475964.487058696,4434397.62299195,-105.28182367,40.05948566,112426,40.05948566,-105.28182367,1379209566,2013-09-14 21:46:06,PSU.2,"Satisfying our need for red wine, clam pizza, restrooms and Internet connection @ProtosPizza N. Boulder with@keatsdaughter #boulderflood"
475799.080110334,4427833.6538308,-105.28351814,40.00034189,112427,40.00034189,-105.28351814,1379117125,2013-09-13 20:05:25,PSU.2,"A display of community strength at the Fox Theater on ""The Hill"": Stay Strong Boulder #boulderflood #boulder http://t.co/WZzIAyUBxC"
478715.053220409,4431586.73386122,-105.24948042,40.03423451,112428,40.03423451,-105.24948042,1379118916,2013-09-13 20:35:16,PSU.2,@Athleta thank you for all the support in getting through this tragic time. ThankYouAll for your kindness! #staystrongboulder #boulderflood
479764.369850742,4426852.04781182,-105.23703389,39.99160221,112429,39.99160221,-105.23703389,1379121316,2013-09-13 21:15:16,PSU.2,"#clouds #sky #boulderflood @ Boulder, Colorado http://t.co/XaXtcWRDpk"
475822.971505058,4429479.97366353,-105.28329956,40.01517539,112430,40.01517539,-105.28329956,1379122300,2013-09-13 21:31:40,PSU.2,A normal Colorado sky hangs over Boulder tonight.  Forecasters say expect more rain. #boulderflood… http://t.co/3smTIeVzcr
478166.735210003,4430435.87730574,-105.25586844,40.02385166,112431,40.02385166,-105.25586844,1379127035,2013-09-13 22:50:35,PSU.2,What a difference 24 hours can make. #BoulderFlood #Dry #Boulder @ Whole Foods Market http://t.co/9VQvTAXInQ
476250.143592714,4428169.4559278,-105.27824619,40.00338017,112432,40.00338017,-105.27824619,1379213773,2013-09-14 22:56:13,PSU.2,I feel like an ass hole for that last tweet #boulderflood #prayforboulder
475789.404191246,4430704.72046047,-105.28373859,40.02620898,112433,40.02620898,-105.28373859,1379130293,2013-09-13 23:44:53,PSU.2,Still hearing helicopters overhead. #boulderflood
478657.505861922,4431536.14198095,-105.25015326,40.03377724,112434,40.03377724,-105.25015326,1379214537,2013-09-14 23:08:57,PSU.2,Flood Life...... Chinchilla is runnin free!  #boulderflood #budlightlime http://t.co/LrgHAZ1upg
479160.223923661,4426691.84424508,-105.24410547,39.99014413,112435,39.99014413,-105.24410547,1379136226,2013-09-14 01:23:46,PSU.2,Rescue crews help Lefthand Canyon residents evacuate http://t.co/GOzZIDM8hP via @sarahkuta #boulderflood
477193.916918797,4429257.9873079,-105.26722758,40.01321352,112436,40.01321352,-105.26722758,1379222788,2013-09-15 01:26:28,PSU.2,"Whats usually a lazy creek, is now a raging river. #Boulder #BoulderFlood #Colorado @ Boulder Creek Path http://t.co/LaDzxFGgPX"
478280.590593121,4431258.32484449,-105.2545617,40.03126458,112437,40.03126458,-105.2545617,1379165138,2013-09-14 09:25:38,PSU.2,Any suggestions on a viable route from #COSpgs to #Boulder tomorrow for our friends? #boulderflood
477927.93621548,4427611.24771684,-105.2585709,39.9983964,112438,39.9983964,-105.2585709,1379168924,2013-09-14 10:28:44,PSU.2,Second day in a row that Ive woken up to no rain. #makingprogress #boulderflood
475787.16731921,4429611.34769384,-105.283724,40.016358,112439,40.016358,-105.283724,1379261602,2013-09-15 12:13:22,PSU.2,Here we go again with the rain. #boulderflood http://t.co/TInMWSAnku
482333.199484236,4434949.49045269,-105.20716419,40.06461537,112440,40.06461537,-105.20716419,1379273847,2013-09-15 15:37:27,PSU.2,Please help spread the word: Tomorrow 1pm-5pm free community #acupuncture for #boulderflood victims at the @alfalfasmarket community room!
477783.010047194,4431377.35021166,-105.2603976,40.032324,112441,40.032324,-105.2603976,1379274420,2013-09-15 15:47:00,PSU.2,Updated Comprehensive Flooding Info with Live Video from around #Boulder http://t.co/jw5H5NyngA #boulderflood
477722.64996045,4431829.84164079,-105.2611206,40.0363992,112442,40.0363992,-105.2611206,1379279358,2013-09-15 17:09:18,PSU.2,Elmers Two Mile Park is closed off to the public #Boulder #boulderflood http://t.co/VcFbgMGfec
474632.228092578,4429151.19745099,-105.29723933,40.01217828,112443,40.01217828,-105.29723933,1379280086,2013-09-15 17:21:26,PSU.2,Crews moving 10 feet of mud from the Canyon office complex. #Boulderflood http://t.co/I2mI9cR3MQ
477377.803269185,4428274.10043771,-105.26503865,40.00435395,112444,40.00435395,-105.26503865,1379282582,2013-09-15 18:03:02,PSU.2,This whole the c4c being out of strawberry kiwi is pretty upsetting #boulderflood
478211.034471746,4427683.15216963,-105.25525689,39.99905159,112445,39.99905159,-105.25525689,1379282881,2013-09-15 18:08:01,PSU.2,Im so happy I live so close to the shady pony. Hi Brooks! #boulderflood @ Dark Horse http://t.co/2MlPgkOiNF
476062.563053926,4431202.62611436,-105.28055569,40.03070273,112446,40.03070273,-105.28055569,1379291575,2013-09-15 20:32:55,PSU.2,Amazed at the efforts of the rescue teams in #Boulder. We had to evac and they were helpful and informative. Such heroes! #boulderflood
475392.158291524,4428678.4260833,-105.28831726,40.00794126,112447,40.00794126,-105.28831726,1379310151,2013-09-16 01:42:31,PSU.2,One #boulderflood victim shows off what he has got left... Seen at the Trident cafe.  http://t.co/U6cv5nJW84
476261.444669049,4428067.6535815,-105.27811007,40.00246328,112448,40.00246328,-105.27811007,1379343719,2013-09-16 11:01:59,PSU.2,National weather service today #boulderflood http://t.co/WQLvHfkgzM @BoulderOEM @bouldercolorado @downtownboulder @boulderosmp
477920.288833403,4425242.85489179,-105.25858002,39.97705762,112449,39.97705762,-105.25858002,1379345043,2013-09-16 11:24:03,PSU.2,"Road closure/shelter locations map at http://t.co/ko9HDVeyIR for #Boulderflood (interactive map), Boulder, CO... http://t.co/GQkAU7Kto0"
480334.336888994,4431928.90737577,-105.23051136,40.03735669,112450,40.03735669,-105.23051136,1379350670,2013-09-16 12:57:50,PSU.2,"Big thanks to Boulder area coffee shops fire their donations! Starbucks, Panera, Ozo, Peets, and Costco! #COFlood #boulderflood"
476180.487798639,4429291.6210949,-105.27910342,40.01348856,112451,40.01348856,-105.27910342,1379359328,2013-09-16 15:22:08,PSU.2,Free community acupuncture @alfalfasmarket (broadway and Arapahoe) for anyone in need #boulderflood http://t.co/Ne1eAwgPGZ
480021.965614793,4427169.54521809,-105.23402628,39.99446891,112452,39.99446891,-105.23402628,1379110622,2013-09-13 18:17:02,PSU.3,"My thoughts and prayers go out to everyone who was effected by this flood. Stay strong, Colorado. ❤🙌"
476065.192634374,4429415.33717493,-105.28045893,40.01459994,112453,40.01459994,-105.28045893,1379110794,2013-09-13 18:19:54,PSU.3,Those rain clouds are not welcome here. Enough! #boulderflood @ Boulder Creek http://t.co/bTckrN5WKZ
479061.963768963,4432991.08225432,-105.24545969,40.04689589,112454,40.04689589,-105.24545969,1379111188,2013-09-13 18:26:28,PSU.3,Unreal. #boulderflood @ 4 Mile Creek http://t.co/wiEteKzBJR
477104.366588402,4428354.50494485,-105.268245,40.005071,112455,40.005071,-105.268245,1379111312,2013-09-13 18:28:32,PSU.3,Weird to think Im in the middle of another natural disaster #floodsfollowinme http://t.co/w5wsKPsDgF
475960.125648918,4434984.26682799,-105.28189659,40.06477096,112456,40.06477096,-105.28189659,1379112181,2013-09-13 18:43:01,PSU.3,"End of the road-  The flash flood I outran in the car last night, which blocked my mom and I at almost… http://t.co/jirjIdWPPC"
476065.192634374,4429415.33717493,-105.28045893,40.01459994,112457,40.01459994,-105.28045893,1379113139,2013-09-13 18:58:59,PSU.3,The time is now (or rather yesterday) #boulderflood @ Boulder Creek http://t.co/RKL0WMqrJX
475964.487058696,4434397.62299195,-105.28182367,40.05948566,112458,40.05948566,-105.28182367,1379209566,2013-09-14 21:46:06,PSU.3,"Satisfying our need for red wine, clam pizza, restrooms and Internet connection @ProtosPizza N. Boulder with@keatsdaughter #boulderflood"
475974.645352137,4429727.68522036,-105.28153148,40.01741152,112459,40.01741152,-105.28153148,1379113875,2013-09-13 19:11:15,PSU.3,Hey @edmessman! Check out the  @SptRght crew in the urban flood recovery dreamcatcher van: http://t.co/O8ZC0yM5x5
478805.927328208,4430736.2434724,-105.2483875,40.02657416,112460,40.02657416,-105.2483875,1379116854,2013-09-13 20:00:54,PSU.3,Good luck all the Brighton bomber lax teams playing in grand finals back home today!!! Best club/best state/best country in the world!!!
475799.080110334,4427833.6538308,-105.28351814,40.00034189,112461,40.00034189,-105.28351814,1379117125,2013-09-13 20:05:25,PSU.3,"A display of community strength at the Fox Theater on ""The Hill"": Stay Strong Boulder #boulderflood #boulder http://t.co/WZzIAyUBxC"
477774.847745023,4429848.42684038,-105.26044088,40.01854869,112462,40.01854869,-105.26044088,1379117394,2013-09-13 20:09:54,PSU.3,Not the ideal situation...sprinkles running during day 2 of the flood..... #boulderflood2013 @ Boulder http://t.co/b8GRP8NvAK
478715.053220409,4431586.73386122,-105.24948042,40.03423451,112464,40.03423451,-105.24948042,1379118916,2013-09-13 20:35:16,PSU.3,@Athleta thank you for all the support in getting through this tragic time. ThankYouAll for your kindness! #staystrongboulder #boulderflood
476874.418599149,4428931.42676036,-105.27095959,40.01026262,112465,40.01026262,-105.27095959,1379119652,2013-09-13 20:47:32,PSU.3,I need that Becky.
476202.714229131,4434794.98458736,-105.27904502,40.06307249,112466,40.06307249,-105.27904502,1379120345,2013-09-13 20:59:05,PSU.3,"If you bring your kids into a taproom that serves no food and no alternative beverages, might as well bring them into your local dive bar."
478295.33725122,4428445.94021234,-105.25429479,40.00592626,112467,40.00592626,-105.25429479,1379120563,2013-09-13 21:02:43,PSU.3,giant rainbow better mean these floods are over
479764.369850742,4426852.04781182,-105.23703389,39.99160221,112468,39.99160221,-105.23703389,1379121316,2013-09-13 21:15:16,PSU.3,"#clouds #sky #boulderflood @ Boulder, Colorado http://t.co/XaXtcWRDpk"
485955.255877898,4423618.87035321,-105.16444628,39.96259754,112469,39.96259754,-105.16444628,1379211850,2013-09-14 22:24:10,PSU.3,No se que sea mas de hueva la seleccion o el canelo.....
475822.971505058,4429479.97366353,-105.28329956,40.01517539,112470,40.01517539,-105.28329956,1379122300,2013-09-13 21:31:40,PSU.3,A normal Colorado sky hangs over Boulder tonight.  Forecasters say expect more rain. #boulderflood… http://t.co/3smTIeVzcr
477054.58162281,4428378.72568224,-105.26882913,40.00528787,112471,40.00528787,-105.26882913,1379123634,2013-09-13 21:53:54,PSU.3,@NateInVegas Whats the best online poker site to play for money thats legal in the US?
475849.616932965,4429586.38570184,-105.2829913,40.01613489,112472,40.01613489,-105.2829913,1379126406,2013-09-13 22:40:06,PSU.3,@catchal8er @brebanx I was going to reply to this tweet earlier but I feel like I only reply to bres tweets about food so I decided not to☺
478166.735210003,4430435.87730574,-105.25586844,40.02385166,112473,40.02385166,-105.25586844,1379127035,2013-09-13 22:50:35,PSU.3,What a difference 24 hours can make. #BoulderFlood #Dry #Boulder @ Whole Foods Market http://t.co/9VQvTAXInQ
476250.143592714,4428169.4559278,-105.27824619,40.00338017,112474,40.00338017,-105.27824619,1379213773,2013-09-14 22:56:13,PSU.3,I feel like an ass hole for that last tweet #boulderflood #prayforboulder
475789.404191246,4430704.72046047,-105.28373859,40.02620898,112475,40.02620898,-105.28373859,1379130293,2013-09-13 23:44:53,PSU.3,Still hearing helicopters overhead. #boulderflood
478657.505861922,4431536.14198095,-105.25015326,40.03377724,112476,40.03377724,-105.25015326,1379214537,2013-09-14 23:08:57,PSU.3,Flood Life...... Chinchilla is runnin free!  #boulderflood #budlightlime http://t.co/LrgHAZ1upg
478089.087303879,4428877.36048342,-105.25672578,40.0098079,112477,40.0098079,-105.25672578,1379130648,2013-09-13 23:50:48,PSU.3,@DenarylMojet2 yo u need to come down here bro u would LOVE it
480314.342072079,4431919.4316108,-105.23074544,40.03727085,112478,40.03727085,-105.23074544,1379133659,2013-09-14 00:40:59,PSU.3,Map of Flood area. http://t.co/1sqXDvkOjC
477670.763932935,4431567.12367602,-105.26171972,40.03403083,112479,40.03403083,-105.26171972,1379133697,2013-09-14 00:41:37,PSU.3,Give me potatas and sparkling water and ill be happy
480325.961454339,4431946.96301065,-105.23061008,40.03751917,112480,40.03751917,-105.23061008,1379133824,2013-09-14 00:43:44,PSU.3,Flood area Map http://t.co/wBK7NQEeF7
476255.389376089,4429085.89669864,-105.27821825,40.01163716,112481,40.01163716,-105.27821825,1379218524,2013-09-15 00:15:24,PSU.3,Chris Boland is Jonny Football.
479160.223923661,4426691.84424508,-105.24410547,39.99014413,112482,39.99014413,-105.24410547,1379136226,2013-09-14 01:23:46,PSU.3,Rescue crews help Lefthand Canyon residents evacuate http://t.co/GOzZIDM8hP via @sarahkuta #boulderflood
475997.786547835,4434259.81567741,-105.28142812,40.05824502,112483,40.05824502,-105.28142812,1379140542,2013-09-14 02:35:42,PSU.3,A little laugh is all you need
476573.742651992,4428373.41074908,-105.2744624,40.00522678,112484,40.00522678,-105.2744624,1379143207,2013-09-14 03:20:07,PSU.3,Just fought off a pack of CU football players never felt more of a man before haha
477193.916918797,4429257.9873079,-105.26722758,40.01321352,112485,40.01321352,-105.26722758,1379222788,2013-09-15 01:26:28,PSU.3,"Whats usually a lazy creek, is now a raging river. #Boulder #BoulderFlood #Colorado @ Boulder Creek Path http://t.co/LaDzxFGgPX"
478280.590593121,4431258.32484449,-105.2545617,40.03126458,112487,40.03126458,-105.2545617,1379165138,2013-09-14 09:25:38,PSU.3,Any suggestions on a viable route from #COSpgs to #Boulder tomorrow for our friends? #boulderflood
476796.422988739,4428935.75545902,-105.2718736,40.01029948,112488,40.01029948,-105.2718736,1379226629,2013-09-15 02:30:29,PSU.3,@aCaliKing you need to come out here its gooooood good 😅😍
477927.93621548,4427611.24771684,-105.2585709,39.9983964,112489,39.9983964,-105.2585709,1379168924,2013-09-14 10:28:44,PSU.3,Second day in a row that Ive woken up to no rain. #makingprogress #boulderflood
476910.663133989,4429456.21194042,-105.27055359,40.01499176,112490,40.01499176,-105.27055359,1379174042,2013-09-14 11:54:02,PSU.3,Notes from the Boulder flood: Eventually I go to bed. Its still raining. There is nothing else to do. http://t.co/baXppxic7L
476683.585311629,4433115.09082855,-105.27334595,40.04795074,112491,40.04795074,-105.27334595,1379174404,2013-09-14 12:00:04,PSU.3,Working on a new series in support of the BOULDER floods to raise money for this devastation in our… http://t.co/9i4F788Lwf
476547.285772355,4430174.30684843,-105.27483744,40.02145154,112492,40.02145154,-105.27483744,1379176295,2013-09-14 12:31:35,PSU.3,Email me asap at David at Techstars if youre in boulder and want to help with a clean up from 12-3 today for a friend. Need shovels/brooms.
486569.363335432,4423795.18598543,-105.15725952,39.96419609,112493,39.96419609,-105.15725952,1379176785,2013-09-14 12:39:45,PSU.3,"Coach, Louis Vuitton, and Michael Kors. I could care less what bag you carry, its all a mask for what your hiding inside."
477296.492006629,4431576.37942239,-105.26610682,40.03410423,112494,40.03410423,-105.26610682,1379230269,2013-09-15 03:31:09,PSU.3,Averys mom buys her baby food #bullyavery
488795.551176972,4425123.12289563,-105.131216,39.976193,112495,39.976193,-105.131216,1379186677,2013-09-14 15:24:37,PSU.3,Managed to avoid the flood damage & still got in our 4 hour ride w/@ohdatus @WhitneyLGarcia @garrett_harvey http://t.co/oit5hzjV6y
